"crash_id","crash_datetime","crash_date","latitude","longitude","n_crash_reports","contains_fatality_words","contains_pedestrian_words","contains_matatu_words","contains_motorcycle_words"
320,2018-07-30 12:21:54,2018-07-30,-1.389817,36.936968,1,0,0,0,0
321,2018-07-30 12:33:54,2018-07-30,-1.259482,36.844861,1,0,0,0,0
322,2018-07-30 17:02:54,2018-07-30,-1.2812652,36.8227376,1,0,0,1,0
323,2018-07-30 17:47:24,2018-07-30,-1.326557,36.845265,1,0,0,0,0
324,2018-07-31 13:23:54,2018-07-31,-1.325446,36.848511,1,0,0,0,0
325,2018-07-31 13:25:54,2018-07-31,-1.31962444,36.83837121,1,0,0,0,0
326,2018-07-31 17:46:24,2018-07-31,-1.26298,36.764443,1,0,0,0,0
327,2018-07-31 20:55:54,2018-07-31,-1.28961942,36.76156013,1,0,0,0,0
328,2017-12-30 16:19:12,2017-12-30,-1.244991,36.86694635,1,0,0,0,0
329,2017-12-30 14:00:42,2017-12-30,-1.304881,36.82655,1,0,0,0,0
330,2017-12-30 13:55:12,2017-12-30,-1.340526,36.750785,1,0,0,0,0
331,2017-12-30 12:36:12,2017-12-30,-1.215277,36.81411,1,0,0,0,1
332,2017-12-30 11:24:12,2017-12-30,-0.982614,36.585946,1,0,0,0,0
333,2017-12-31 18:43:42,2017-12-31,-1.266714,36.834694,1,0,0,0,0
334,2017-12-29 16:49:42,2017-12-29,-1.172072333,36.94727033,1,0,0,0,0
335,2017-12-31 18:28:12,2017-12-31,-1.148356,36.666281,1,0,0,0,0
336,2017-12-29 15:14:42,2017-12-29,-1.294139,36.85129,1,0,0,0,0
337,2017-12-29 09:51:42,2017-12-29,-1.2063872,36.7826582,1,0,0,0,0
338,2017-12-27 20:06:42,2017-12-27,-1.223329,36.663619,1,0,0,0,0
339,2017-12-27 07:19:42,2017-12-27,-1.280537,36.964064,1,0,0,0,0
340,2017-12-27 06:41:42,2017-12-27,-1.286402,36.954277,1,0,0,0,0
341,2017-12-31 12:48:12,2017-12-31,-1.2627803,36.76434337,1,0,0,0,0
342,2018-03-08 21:53:12,2018-03-08,-1.330731,36.858072,1,0,0,0,0
343,2018-03-08 19:30:42,2018-03-08,-1.2630775,36.76395,1,0,0,0,0
344,2018-03-08 17:45:42,2018-03-08,-1.372301,36.920982,1,1,0,0,0
345,2018-03-08 09:55:42,2018-03-08,-1.204007,36.91671,1,0,0,0,0
346,2018-03-08 09:25:12,2018-03-08,-1.129606,36.98879,1,0,0,0,0
347,2018-03-08 09:06:12,2018-03-08,-1.133275,36.9728675,1,0,0,0,0
348,2018-03-08 08:42:12,2018-03-08,-1.326427,36.845333,1,0,0,0,0
349,2018-03-08 08:38:42,2018-03-08,-1.329161,36.875058,1,0,0,0,1
350,2018-03-08 07:46:12,2018-03-08,-0.96372,37.101413,1,0,0,0,0
351,2018-03-08 06:51:12,2018-03-08,-1.323638,36.899686,1,0,0,0,0
352,2018-03-08 05:42:42,2018-03-08,-1.024227,37.067013,1,0,0,0,0
353,2018-03-07 14:42:12,2018-03-07,-0.80577,36.532981,1,0,0,0,0
354,2018-03-07 06:52:12,2018-03-07,-1.3313255,36.858187,1,0,0,0,0
355,2018-03-06 21:50:42,2018-03-06,-1.259822,36.843626,1,0,0,0,0
356,2018-03-06 20:13:12,2018-03-06,-1.2365415,36.8439635,1,0,0,0,0
357,2018-03-06 18:11:12,2018-03-06,-1.355978,36.762093,1,0,0,0,0
358,2018-03-06 17:49:12,2018-03-06,-1.217865,36.891102,1,0,0,0,0
359,2018-03-06 17:44:12,2018-03-06,-1.33791,36.7734115,1,0,0,0,0
360,2018-03-06 16:08:12,2018-03-06,-1.2452305,36.8672055,1,1,1,0,0
361,2018-03-05 22:22:42,2018-03-05,-1.262585,36.764419,1,0,0,0,0
362,2018-03-05 19:25:42,2018-03-05,-1.297669,36.829802,1,0,0,0,0
363,2018-03-05 19:23:12,2018-03-05,-1.23831,36.844183,1,0,0,0,0
364,2018-03-05 19:09:12,2018-03-05,-0.820631,37.230048,1,1,0,0,0
365,2018-03-05 18:40:12,2018-03-05,-1.0314775,37.072629,1,0,0,0,0
366,2018-03-05 17:16:12,2018-03-05,-1.147258,36.962195,1,0,0,0,0
367,2018-03-05 16:52:12,2018-03-05,-1.26094,36.8419145,1,0,0,0,0
368,2018-03-05 09:51:42,2018-03-05,-1.297483,36.885942,1,0,0,0,0
369,2018-03-05 07:52:42,2018-03-05,-1.255109,36.85603,1,0,0,0,1
370,2018-03-05 07:19:12,2018-03-05,-1.132556,36.974469,1,0,0,0,0
371,2018-03-05 06:18:12,2018-03-05,-1.218141,36.891323,1,0,0,0,0
372,2018-03-04 22:51:12,2018-03-04,-0.946163,36.5952,1,0,0,0,0
373,2018-03-04 21:46:42,2018-03-04,-1.231323,36.877523,1,0,0,0,0
374,2018-03-04 19:52:12,2018-03-04,-0.983153,36.629137,1,0,0,0,0
375,2018-03-04 19:04:42,2018-03-04,-1.31832,36.715673,1,0,0,0,1
376,2018-03-04 16:16:12,2018-03-04,-1.759086,37.204824,1,0,0,0,0
377,2018-03-04 15:23:12,2018-03-04,-1.2773605,37.1386025,1,1,0,1,0
378,2018-03-04 13:27:12,2018-03-04,-1.283524,37.0884405,1,0,0,0,0
379,2018-03-04 03:17:12,2018-03-04,-1.323591,36.899168,1,0,0,0,0
380,2018-03-03 20:32:12,2018-03-03,-1.2452305,36.8669375,1,0,0,0,0
381,2018-03-03 20:03:42,2018-03-03,-1.2936685,36.761434,1,0,0,0,0
382,2018-03-03 15:23:42,2018-03-03,-1.238851,36.8703675,1,0,0,0,0
383,2018-03-03 13:08:42,2018-03-03,-1.255109,36.85603,1,0,0,0,0
384,2018-03-03 06:21:12,2018-03-03,-1.329661,36.8709855,1,0,0,0,0
385,2018-03-02 20:29:12,2018-03-02,-1.329158,36.8558415,1,0,0,0,0
386,2018-03-12 07:50:42,2018-03-12,-1.3147155,36.807772,1,0,0,0,0
387,2018-03-02 11:09:42,2018-03-02,-3.967212,39.751449,1,0,0,0,0
388,2018-03-02 10:17:42,2018-03-02,-1.226239,36.884136,1,0,0,0,0
389,2018-03-02 09:59:12,2018-03-02,-1.3248645,36.8489525,1,0,0,0,0
390,2018-03-02 09:26:42,2018-03-02,-1.024366,37.06715,1,0,0,0,0
391,2018-03-02 09:24:12,2018-03-02,-1.281179,36.8227415,1,0,0,0,0
392,2018-03-02 08:44:42,2018-03-02,-1.260353,36.710374,1,0,0,0,0
393,2018-03-02 08:39:42,2018-03-02,-1.18853,36.931316,1,0,0,0,1
394,2018-03-02 08:39:12,2018-03-02,-1.293739,36.79447,1,0,0,0,0
395,2018-03-02 08:37:12,2018-03-02,-1.234307,36.873819,1,0,0,0,0
396,2018-03-02 08:07:12,2018-03-02,-1.2580625,36.701882,1,0,0,0,0
397,2018-03-02 07:28:42,2018-03-02,-1.313624,36.812965,1,0,0,0,0
398,2018-03-02 06:16:12,2018-03-02,-1.245271,36.86693,1,0,0,0,0
399,2018-03-02 06:05:42,2018-03-02,-1.15892,36.958877,1,0,0,0,0
400,2018-03-12 06:53:42,2018-03-12,-1.353016,36.76265,1,0,0,1,0
401,2018-03-11 20:49:12,2018-03-11,-1.1816885,36.9374135,1,0,0,0,0
402,2018-03-11 15:11:12,2018-03-11,-1.237431,36.666493,1,0,0,0,0
403,2018-03-10 19:25:12,2018-03-10,-1.3218,36.707906,1,0,0,0,0
404,2018-03-10 10:43:42,2018-03-10,-1.283124,36.8241,1,0,0,0,1
405,2018-03-10 09:54:42,2018-03-10,-1.3704505,36.917312,1,0,0,0,0
406,2018-03-10 02:06:12,2018-03-10,-1.325168,36.848733,1,0,0,0,0
407,2018-03-09 18:40:12,2018-03-09,-1.2593065,36.769159,1,0,0,0,0
408,2018-03-09 18:08:42,2018-03-09,-1.364719,36.911405,1,0,0,0,0
409,2018-03-09 15:39:42,2018-03-09,-0.911002,36.608393,1,0,0,0,0
410,2018-03-09 15:14:42,2018-03-09,-1.2040115,36.9170915,1,0,0,0,0
411,2018-03-09 14:23:12,2018-03-09,-1.2343845,36.843559,1,0,0,0,0
412,2018-01-01 09:57:27,2018-01-01,-0.219508,35.735872,1,1,1,0,0
413,2018-01-01 10:48:59,2018-01-01,-1.129655,36.98873,1,0,0,0,0
414,2018-01-01 11:32:24,2018-01-01,-1.2700535,36.827981,1,0,0,0,0
415,2018-01-01 14:27:00,2018-01-01,-0.545242,37.448727,1,0,0,0,0
416,2018-01-01 14:34:07,2018-01-01,-1.454045,37.249402,1,0,0,0,0
417,2018-01-02 03:32:08,2018-01-02,-0.5452355,37.4487235,1,1,0,0,0
418,2018-01-02 07:34:35,2018-01-02,-1.3294465,36.855458,1,0,0,0,0
419,2018-01-02 08:22:53,2018-01-02,-1.532247,37.131536,1,0,0,0,0
420,2018-01-02 09:36:32,2018-01-02,-0.878493,36.5679615,1,0,0,0,0
421,2018-01-02 10:14:37,2018-01-02,-1.528871,37.127105,1,0,0,0,0
422,2018-01-02 11:28:01,2018-01-02,-1.71207,37.197089,1,0,0,1,0
423,2018-01-02 13:14:14,2018-01-02,-1.2922781,36.8431032,1,0,0,0,0
424,2018-01-02 15:39:32,2018-01-02,-1.528871,37.127105,1,0,0,0,0
425,2018-01-03 00:46:33,2018-01-03,-1.4609965,36.9640155,1,0,0,0,0
426,2018-01-03 02:19:59,2018-01-03,-1.274554,36.8121185,1,0,0,0,0
427,2018-01-03 04:20:52,2018-01-03,-0.284171,36.079145,1,0,0,1,0
428,2018-01-03 06:37:32,2018-01-03,-1.28022,36.818205,1,0,0,0,0
429,2018-01-03 07:14:07,2018-01-03,-1.392978,36.939005,1,0,0,0,0
430,2018-01-03 09:50:18,2018-01-03,-1.263344,36.8026505,1,0,0,0,0
431,2018-01-03 11:50:42,2018-01-03,-0.539501,37.43042,1,0,0,0,0
432,2018-01-03 12:12:31,2018-01-03,-1.442121,36.984374,1,0,0,0,0
433,2018-01-03 13:04:19,2018-01-03,-1.278276,36.907871,1,0,0,0,0
434,2018-01-03 16:05:41,2018-01-03,-1.316221,36.895251,1,0,0,0,0
435,2018-01-03 18:01:37,2018-01-03,-1.289914,36.948589,1,0,0,0,0
436,2018-01-03 18:08:08,2018-01-03,-1.291879,36.958839,1,1,0,0,0
437,2018-01-04 01:12:44,2018-01-04,-1.2337235,36.8744815,1,0,0,0,0
438,2018-01-04 02:27:29,2018-01-04,-1.265182,36.835912,1,0,0,0,0
439,2018-01-04 11:49:24,2018-01-04,-1.204443,36.916344,1,0,0,0,0
440,2018-01-04 11:54:40,2018-01-04,-1.2172035,36.8914875,1,0,0,0,0
441,2018-01-04 13:06:27,2018-01-04,0.654755,34.96843,1,1,0,0,0
442,2018-01-04 13:24:59,2018-01-04,-1.0395405,37.0615035,1,1,0,0,1
443,2018-01-04 13:39:08,2018-01-04,-1.259513,36.7859975,1,0,0,0,0
444,2018-01-04 14:05:47,2018-01-04,-1.806263,37.22213,1,0,0,0,0
445,2018-01-05 01:38:23,2018-01-05,-1.2699845,36.836543,1,0,0,1,0
446,2018-01-05 02:22:12,2018-01-05,-1.2473435,36.6812115,1,0,0,0,0
447,2018-01-05 12:38:00,2018-01-05,-0.4765414,37.5201183,1,0,0,0,0
448,2018-01-05 15:25:17,2018-01-05,-1.277045,36.669468,1,0,0,0,0
449,2018-01-06 05:20:12,2018-01-06,-4.032846,39.650282,1,0,0,0,0
450,2018-01-06 06:25:32,2018-01-06,-1.47919,37.041865,1,0,0,0,0
451,2018-01-06 12:55:22,2018-01-06,1.212922,35.049291,1,0,0,0,0
452,2018-01-06 13:31:23,2018-01-06,-3.246061,40.080903,1,0,0,0,1
453,2018-01-06 19:54:40,2018-01-06,-1.030738,37.883802,1,0,0,0,0
454,2018-01-07 09:28:10,2018-01-07,-1.265487,36.8027055,1,0,0,0,0
455,2018-01-07 10:50:44,2018-01-07,-1.2528008,36.95904725,1,0,0,0,0
456,2018-01-07 14:56:15,2018-01-07,-1.264198,36.743957,1,0,0,0,0
457,2018-01-08 02:27:25,2018-01-08,-1.2528008,36.95904725,1,0,0,0,0
458,2018-01-08 04:27:56,2018-01-08,-1.2628836,36.7644812,1,0,0,0,0
459,2018-01-08 10:19:22,2018-01-08,-0.804893,36.532016,1,0,0,0,0
460,2018-01-08 10:52:20,2018-01-08,0.443947,34.145808,1,0,0,0,0
461,2018-01-08 11:13:42,2018-01-08,-1.285867,36.818659,1,0,0,0,0
462,2018-01-08 15:04:26,2018-01-08,-1.2568653,36.85500857,1,0,0,0,0
463,2018-01-09 03:05:40,2018-01-09,-1.268388,36.785611,1,0,0,0,0
464,2018-01-09 03:22:21,2018-01-09,-1.265778,36.858748,1,0,0,0,0
465,2018-01-09 04:57:59,2018-01-09,-1.260811,36.794594,1,0,0,0,0
466,2018-01-09 05:42:17,2018-01-09,-1.03133,37.879974,1,0,0,0,0
467,2018-01-09 18:00:05,2018-01-09,-0.059345,36.528222,1,0,0,0,0
468,2018-01-10 05:52:52,2018-01-10,-1.271724,36.80824,1,0,0,0,1
469,2018-01-10 07:04:58,2018-01-10,-1.364719,36.911405,1,0,0,0,0
470,2018-01-10 10:47:29,2018-01-10,-1.244263,36.86747,1,0,0,0,0
471,2018-01-10 10:59:37,2018-01-10,-1.290043,36.776939,1,0,0,0,0
472,2018-01-11 03:06:37,2018-01-11,-1.331725,36.888135,1,0,0,0,0
473,2018-01-11 08:34:03,2018-01-11,-1.231202,36.877496,1,0,0,0,0
474,2018-01-11 08:46:40,2018-01-11,-1.23536,36.872436,1,0,0,0,0
475,2018-01-11 08:47:24,2018-01-11,0.127406,34.569727,1,0,0,0,0
476,2018-01-11 11:17:07,2018-01-11,-1.244991,36.86694635,1,0,0,0,0
477,2018-01-11 14:51:55,2018-01-11,-1.258519,36.846951,1,0,0,0,0
478,2018-01-12 01:34:04,2018-01-12,-1.258916,36.778375,1,0,0,0,0
479,2018-01-12 02:44:23,2018-01-12,-1.244991,36.86694635,1,0,0,0,1
480,2018-01-12 03:23:35,2018-01-12,-1.24529,36.769748,1,0,0,0,1
481,2018-01-12 06:14:31,2018-01-12,-1.2748234,36.82367725,1,0,0,0,0
482,2018-01-12 11:58:18,2018-01-12,-1.235069,36.671845,1,0,0,0,0
483,2018-01-12 12:01:46,2018-01-12,-1.2568653,36.85500857,1,0,0,0,0
484,2018-01-12 18:39:54,2018-01-12,-1.329589,36.855695,1,0,0,0,0
485,2018-01-13 04:36:48,2018-01-13,-1.292773,36.804511,1,0,0,0,0
486,2018-01-13 06:59:03,2018-01-13,-1.759493,37.204891,1,0,0,0,0
487,2018-01-13 07:41:26,2018-01-13,-1.269751,36.817475,1,0,0,0,1
488,2018-01-13 16:34:23,2018-01-13,-1.540766,36.940886,1,0,0,0,0
489,2018-01-13 18:15:43,2018-01-13,-1.262468,36.878737,1,0,0,0,0
490,2018-01-14 03:25:03,2018-01-14,-1.318755,36.836883,1,0,0,0,0
491,2018-01-14 11:32:24,2018-01-14,-1.227806,36.66455,1,0,0,0,0
492,2018-01-14 15:05:38,2018-01-14,-1.226783,36.883476,1,0,0,0,0
493,2018-01-14 19:07:44,2018-01-14,-1.322959,36.802706,1,0,0,0,0
494,2018-01-15 05:29:53,2018-01-15,-1.247801,36.864067,1,0,0,0,0
495,2018-01-15 13:35:32,2018-01-15,-1.299117,36.762598,1,0,0,0,0
496,2018-01-15 14:05:20,2018-01-15,-1.304699,36.826291,1,0,0,1,0
497,2018-01-15 15:37:49,2018-01-15,-1.149233,36.962258,1,0,0,0,0
498,2018-01-17 00:09:41,2018-01-17,-1.28119,36.816206,1,0,0,0,0
499,2018-01-17 01:35:57,2018-01-17,-1.297072,36.875667,1,0,0,1,0
500,2018-01-17 01:48:56,2018-01-17,-1.345364,36.9024745,1,0,0,0,0
501,2018-01-17 03:56:18,2018-01-17,-1.319396,36.838183,1,0,0,0,1
502,2018-01-17 05:04:49,2018-01-17,-1.2520115,36.859948,1,0,0,0,0
503,2018-01-17 05:24:04,2018-01-17,-1.208293,36.797669,1,0,0,0,0
504,2018-01-17 15:33:42,2018-01-17,-1.330498267,36.86528483,1,0,0,0,0
505,2018-01-18 01:31:12,2018-01-18,-1.314103,36.811811,1,0,1,0,0
506,2018-01-18 01:53:33,2018-01-18,-1.345364,36.9024745,1,0,0,0,0
507,2018-01-18 03:02:42,2018-01-18,-1.244355,36.763237,1,0,0,0,0
508,2018-01-18 06:15:07,2018-01-18,-1.23083,36.803733,1,0,0,1,0
509,2018-01-18 13:18:56,2018-01-18,-1.2568653,36.85500857,1,0,0,0,0
510,2018-01-19 01:01:22,2018-01-19,-1.330498267,36.86528483,1,0,0,0,0
511,2018-01-19 02:00:10,2018-01-19,-1.275943,36.794446,1,0,0,0,0
512,2018-01-19 03:29:44,2018-01-19,-1.195805,36.83829,1,0,0,0,0
513,2018-01-19 04:30:40,2018-01-19,-1.146884,36.963056,1,0,0,0,0
514,2018-01-19 09:40:31,2018-01-19,-1.243518,36.792308,1,0,0,0,0
515,2018-01-19 14:48:32,2018-01-19,-1.275559,36.823098,1,1,0,0,0
516,2018-01-20 02:59:37,2018-01-20,-1.329883,36.870701,1,0,0,0,0
517,2018-01-20 07:33:52,2018-01-20,-1.289982,36.77015,1,0,0,1,0
518,2018-01-20 15:25:14,2018-01-20,-1.312662,36.815829,1,0,0,0,0
519,2018-01-21 01:31:01,2018-01-21,-1.19333,36.83991,1,0,0,0,0
520,2018-01-21 06:33:03,2018-01-21,-1.238261,36.791692,1,0,0,0,0
521,2018-01-21 06:54:52,2018-01-21,-0.993281,36.600642,1,0,0,0,0
522,2018-01-21 10:31:43,2018-01-21,-1.298312,36.800746,1,0,0,0,0
523,2018-01-22 01:31:27,2018-01-22,-1.260772,36.842033,1,0,0,0,0
524,2018-01-22 02:48:50,2018-01-22,-1.274509,36.81225,1,0,0,0,0
525,2018-01-22 03:03:50,2018-01-22,-1.297704,36.815106,1,0,0,0,0
526,2018-01-22 07:43:03,2018-01-22,-1.296581,36.862069,1,0,0,1,0
527,2018-01-22 09:55:12,2018-01-22,-0.17224,34.919915,1,0,0,0,0
528,2018-01-22 13:03:56,2018-01-22,-1.287208,36.836845,1,0,0,0,0
529,2018-01-23 02:48:20,2018-01-23,-1.244926,36.866824,1,0,0,0,0
530,2018-01-23 03:09:44,2018-01-23,-1.319398,36.907067,1,0,0,0,1
531,2018-01-23 03:45:17,2018-01-23,-1.024282,37.066765,1,0,0,0,0
532,2018-01-23 12:44:23,2018-01-23,-1.287221,36.836724,1,0,0,1,0
533,2018-01-23 20:30:54,2018-01-23,-0.108477,34.770007,1,1,0,0,0
534,2018-01-24 01:44:02,2018-01-24,-1.250179253,36.78524739,1,0,0,0,0
535,2018-01-24 02:36:38,2018-01-24,-1.177642,36.94145,1,0,0,0,0
536,2018-01-24 03:33:50,2018-01-24,-1.247105,36.664765,1,0,0,0,0
537,2018-01-24 16:06:26,2018-01-24,-1.2567115,36.8788075,1,1,0,0,0
538,2018-01-24 16:16:20,2018-01-24,-1.330498267,36.86528483,1,0,0,0,0
539,2018-01-25 01:29:33,2018-01-25,-1.303779,36.825997,1,0,0,1,0
540,2018-01-25 02:43:10,2018-01-25,-1.261628,36.725739,1,0,0,0,0
541,2018-01-25 09:43:08,2018-01-25,-1.230962,36.877893,1,0,0,0,0
542,2018-01-25 10:09:54,2018-01-25,-1.244991,36.86694635,1,0,0,0,0
543,2018-01-25 11:36:22,2018-01-25,-1.325526,36.794473,1,0,0,0,0
546,2018-01-25 13:18:21,2018-01-25,-1.229704,36.804086,1,0,0,0,0
548,2018-01-25 13:22:52,2018-01-25,-1.2063872,36.7826582,1,0,0,0,0
549,2018-01-26 01:30:42,2018-01-26,-1.33125,36.860951,1,0,0,0,0
550,2018-01-26 02:43:28,2018-01-26,-1.364553,36.911256,1,0,0,0,0
553,2018-01-26 04:16:54,2018-01-26,-1.333195,36.716208,1,0,0,0,0
554,2018-01-26 06:52:41,2018-01-26,-1.205178,36.915715,1,0,0,0,0
555,2018-01-26 08:54:52,2018-01-26,-1.29009,36.828015,1,0,0,1,0
556,2018-01-26 09:11:00,2018-01-26,-1.185698,36.906691,1,0,0,0,0
557,2018-01-26 09:25:08,2018-01-26,-4.006696,39.580571,1,0,0,0,0
559,2018-01-27 01:48:50,2018-01-27,-1.244991,36.86694635,1,0,0,1,0
560,2018-01-27 03:44:20,2018-01-27,-1.329589,36.855695,1,0,0,1,0
561,2018-01-27 07:32:50,2018-01-27,-1.331725,36.888135,1,0,0,0,0
563,2018-01-27 15:50:23,2018-01-27,-1.334757,36.778351,1,0,0,0,0
564,2018-01-27 21:28:31,2018-01-27,-1.260858,36.713524,1,0,0,0,0
565,2018-01-28 08:16:53,2018-01-28,-1.204107,36.916781,1,1,0,0,0
567,2018-01-29 01:25:02,2018-01-29,-1.30022,36.768128,1,0,0,0,0
569,2018-01-29 01:51:33,2018-01-29,-1.249218,36.862657,1,0,0,0,0
571,2018-01-29 04:03:46,2018-01-29,-1.249843,36.821157,1,0,0,0,0
572,2018-01-29 11:00:10,2018-01-29,-1.269787,36.817481,1,0,0,0,0
573,2018-01-29 13:25:51,2018-01-29,-1.266714,36.834694,1,0,0,0,0
574,2018-01-29 15:27:48,2018-01-29,-1.25946,36.77551,1,0,0,0,0
575,2018-01-29 15:30:49,2018-01-29,-1.307088,36.819724,1,0,0,0,0
576,2018-01-30 01:24:06,2018-01-30,-1.266401,36.83449,1,0,0,0,0
577,2018-01-30 01:51:26,2018-01-30,-1.326338,36.845565,1,0,0,0,0
584,2018-01-30 11:31:01,2018-01-30,-1.172072333,36.94727033,1,0,0,0,0
585,2018-01-31 02:31:10,2018-01-31,-1.257231,36.854189,1,0,0,0,0
586,2018-01-31 02:48:09,2018-01-31,-1.325757,36.848764,1,0,0,0,0
591,2018-01-31 15:36:34,2018-01-31,-1.325757,36.848764,1,0,0,0,0
593,2018-02-01 00:30:46,2018-02-01,-1.46046,36.9634415,1,0,0,0,0
594,2018-02-01 02:11:46,2018-02-01,-1.244757,36.66512,1,0,0,0,0
595,2018-02-01 02:41:37,2018-02-01,-1.262078,36.867213,1,0,0,0,0
596,2018-02-01 02:46:29,2018-02-01,-1.227806,36.66455,1,1,0,0,0
597,2018-02-01 05:06:04,2018-02-01,-1.2166955,36.89436,1,0,0,0,0
600,2018-02-01 12:58:49,2018-02-01,-1.508368,37.095059,1,0,0,0,0
601,2018-02-01 13:33:16,2018-02-01,-1.329589,36.855695,1,0,0,1,0
603,2018-02-02 01:28:26,2018-02-02,-1.260772,36.842033,1,0,0,0,0
607,2018-02-02 16:11:40,2018-02-02,-1.274695,36.89319,1,0,0,0,0
608,2018-02-03 01:43:57,2018-02-03,-1.262387,36.866364,1,0,0,0,0
609,2018-02-03 03:24:40,2018-02-03,-1.364536,36.91145,1,0,0,0,0
610,2018-02-03 06:47:28,2018-02-03,-1.326462,36.84625,1,0,0,0,0
613,2018-02-03 13:38:28,2018-02-03,-1.042106,37.063768,1,0,0,0,0
614,2018-02-03 14:18:25,2018-02-03,-1.231297,36.87849,1,0,0,1,0
617,2018-02-03 19:15:39,2018-02-03,-1.186635,36.838973,1,0,0,0,0
618,2018-02-04 08:16:45,2018-02-04,-1.272767,36.8973565,1,0,0,0,0
619,2018-02-04 09:23:57,2018-02-04,-0.77922,37.267632,1,0,0,0,0
620,2018-02-04 14:57:32,2018-02-04,-1.33142,36.887993,1,0,0,0,0
621,2018-02-04 18:24:17,2018-02-04,-1.314877,36.8944905,1,0,0,0,0
623,2018-02-05 02:10:06,2018-02-05,-1.26022,36.77105,1,0,0,0,0
626,2018-02-05 02:34:59,2018-02-05,-1.271563,36.8089345,1,0,0,0,0
629,2018-02-05 06:22:04,2018-02-05,-1.275596,36.8228795,1,0,0,0,0
630,2018-02-05 11:38:39,2018-02-05,-1.267363,36.8316425,1,0,0,0,0
631,2018-02-05 14:48:23,2018-02-05,-1.2748234,36.82367725,1,0,0,0,0
632,2018-02-06 01:58:15,2018-02-06,-1.257958,36.701408,1,0,0,0,0
633,2018-02-06 02:35:31,2018-02-06,-1.2976725,36.871795,1,0,0,0,0
635,2018-02-06 05:24:44,2018-02-06,-1.271707,36.828097,1,0,0,0,0
636,2018-02-06 13:09:20,2018-02-06,-1.337854,36.7734175,1,0,0,0,0
638,2018-02-07 01:56:26,2018-02-07,-1.2339945,36.873413,1,0,0,0,0
639,2018-02-07 03:31:51,2018-02-07,-1.299985,36.7802295,1,0,0,0,0
641,2018-02-07 10:52:07,2018-02-07,-1.532582,37.131752,1,0,0,0,0
643,2018-02-07 12:23:31,2018-02-07,-1.334977,36.8932985,1,0,0,0,0
644,2018-02-07 14:29:21,2018-02-07,-1.3239135,36.844795,1,0,0,0,0
645,2018-02-08 01:22:27,2018-02-08,-1.2390135,36.81165,1,0,0,0,0
650,2018-02-08 06:44:35,2018-02-08,-1.311362,36.816861,1,0,0,0,0
651,2018-02-09 02:39:23,2018-02-09,-1.23357,36.874629,1,0,0,0,0
653,2018-02-10 10:04:55,2018-02-10,-1.231549,36.878372,1,0,0,0,0
655,2018-02-11 12:59:25,2018-02-11,-1.2984395,36.762359,1,0,0,0,0
656,2018-02-11 15:22:32,2018-02-11,-0.993209,36.600461,1,0,0,0,0
657,2018-02-12 01:46:57,2018-02-12,-1.218223,36.80168,1,0,0,0,1
658,2018-02-12 09:32:22,2018-02-12,-1.332482,36.782304,1,0,0,0,0
659,2018-02-12 09:55:16,2018-02-12,-1.35951,36.907839,1,0,0,0,0
660,2018-02-13 02:03:59,2018-02-13,-1.266313,36.82328,1,0,0,0,0
661,2018-02-13 02:59:08,2018-02-13,-1.264347,36.72063,1,0,0,0,1
667,2018-02-13 16:22:12,2018-02-13,-1.297129,36.875198,1,0,0,0,0
668,2018-02-14 02:48:24,2018-02-14,-1.325891,36.848572,1,0,0,0,0
670,2018-02-14 08:40:50,2018-02-14,-1.2857865,36.8345655,1,0,0,0,0
672,2018-02-14 11:04:23,2018-02-14,-1.29648,36.8772945,1,1,0,0,1
673,2018-02-14 11:55:26,2018-02-14,0.419605,35.31669,1,0,0,0,0
674,2018-02-14 13:25:44,2018-02-14,-1.255649,36.856198,1,0,0,0,0
683,2018-02-15 02:59:20,2018-02-15,-1.288716,36.828405,1,0,0,1,0
685,2018-02-15 04:03:15,2018-02-15,-1.29247,36.821336,1,0,0,0,0
686,2018-02-15 11:53:18,2018-02-15,-1.244263,36.86747,1,0,0,0,0
688,2018-02-15 14:55:21,2018-02-15,-1.332492,36.782315,1,0,0,0,0
689,2018-02-15 23:01:01,2018-02-15,-1.287222,36.836802,1,0,0,0,0
690,2018-02-16 00:47:03,2018-02-16,-1.319174,36.789482,1,0,0,0,0
695,2018-02-16 04:53:50,2018-02-16,-1.314524,36.80798,1,0,0,1,0
696,2018-02-16 11:14:08,2018-02-16,-1.316221,36.895251,1,0,0,0,0
697,2018-02-16 11:50:54,2018-02-16,-1.29748,36.885739,1,0,0,0,0
698,2018-02-16 12:09:23,2018-02-16,-0.69461,36.421735,1,0,0,0,0
699,2018-02-16 12:45:50,2018-02-16,-1.29769,36.871121,1,0,0,1,0
700,2018-02-16 13:28:38,2018-02-16,-0.474548,36.291595,1,0,0,0,0
701,2018-02-17 00:02:18,2018-02-17,-0.557097,37.363731,1,0,0,0,0
703,2018-02-17 05:45:11,2018-02-17,-1.241112,36.813394,1,0,0,1,0
704,2018-02-17 06:14:07,2018-02-17,-1.25014,36.820939,1,0,0,0,0
711,2018-02-17 14:59:00,2018-02-17,-1.285867,36.818659,1,0,0,0,0
712,2018-02-17 19:33:04,2018-02-17,-1.3296904,36.8709943,1,0,0,0,0
714,2018-02-18 01:56:55,2018-02-18,-1.31435665,36.8079547,1,0,0,0,0
715,2018-02-18 03:35:49,2018-02-18,-1.29037,36.745591,1,0,0,0,0
